time,LWup,Qh,Qle,Qtau,case
2004-06-28 21:00:00,448.56622,68.18752,14.333021,0.14308313,0.1
2004-06-28 21:30:00,445.2023,57.66068,13.8295,0.106929265,0.1
2004-06-28 22:00:00,441.90717,49.047512,13.581276,0.08816087,0.1
2004-06-28 22:30:00,436.9615,42.16423,12.278629,0.07355857,0.1
2004-06-28 23:00:00,434.30634,42.53746,11.802338,0.07782958,0.1
2004-06-28 23:30:00,433.45105,41.616055,11.033484,0.06057002,0.1
2004-06-29 00:00:00,433.7699,42.54553,10.782033,0.058666237,0.1
2004-06-29 00:30:00,436.62506,42.89701,10.723356,0.07062811,0.1
2004-06-29 01:00:00,435.4324,41.661224,9.764885,0.07976721,0.1
2004-06-29 01:30:00,434.3101,45.679783,9.277196,0.09224385,0.1
2004-06-29 02:00:00,433.21384,47.667454,8.590539,0.103914894,0.1
2004-06-29 02:30:00,431.16745,41.261814,7.6985373,0.06917857,0.1
2004-06-29 03:00:00,430.33417,38.163315,6.6782923,0.054211337,0.1
2004-06-29 03:30:00,430.31512,37.80164,6.2238564,0.052759837,0.1
2004-06-29 04:00:00,429.1534,39.519005,5.9982038,0.06466613,0.1
2004-06-29 04:30:00,428.91595,39.10941,5.875119,0.05604044,0.1
2004-06-29 05:00:00,429.8445,42.896637,6.3625913,0.071240366,0.1
2004-06-29 05:30:00,431.40445,46.497677,6.522603,0.07704583,0.1
2004-06-29 06:00:00,435.71167,58.857937,6.612363,0.07784636,0.1
2004-06-29 06:30:00,442.54593,73.311745,7.0907273,0.082822874,0.1
2004-06-29 07:00:00,454.57333,95.90722,8.884499,0.091058575,0.1
2004-06-29 07:30:00,471.1719,126.04813,9.542674,0.08070254,0.1
2004-06-29 08:00:00,491.38733,163.38132,12.821991,0.09210164,0.1
2004-06-29 08:30:00,510.9884,187.77568,14.438914,0.08266903,0.1
2004-06-29 09:00:00,528.6386,222.36574,17.56006,0.107886076,0.1
2004-06-29 09:30:00,549.0327,244.25128,21.51472,0.09336092,0.1
2004-06-29 10:00:00,568.0257,264.82608,25.848255,0.07610114,0.1
2004-06-29 10:30:00,582.87177,297.6999,30.415194,0.094469406,0.1
2004-06-29 11:00:00,597.2377,320.53574,34.438084,0.10467022,0.1
2004-06-29 11:30:00,608.3254,337.53,38.09331,0.10354255,0.1
2004-06-29 12:00:00,613.7618,360.23572,42.19365,0.13973661,0.1
2004-06-29 12:30:00,622.3766,349.3353,42.723198,0.08599012,0.1
2004-06-29 13:00:00,621.78864,355.88968,44.762375,0.11681732,0.1
2004-06-29 13:30:00,622.7896,341.19275,43.82301,0.09784869,0.1
2004-06-29 14:00:00,620.42755,327.6636,42.550896,0.08768044,0.1
2004-06-29 14:30:00,613.2076,312.15475,41.10071,0.09051146,0.1
2004-06-29 15:00:00,603.2825,296.2909,37.724804,0.09644644,0.1
2004-06-29 15:30:00,593.2078,267.5597,34.237385,0.08455365,0.1
2004-06-29 16:00:00,577.2022,250.95358,31.522652,0.11074947,0.1
2004-06-29 16:30:00,564.8344,207.27466,28.917204,0.0625227,0.1
2004-06-29 17:00:00,548.07214,176.72917,29.053637,0.075763874,0.1
2004-06-29 17:30:00,530.74854,145.05072,27.230621,0.06282361,0.1
2004-06-29 18:00:00,512.4751,111.443115,26.007093,0.072338276,0.1
2004-06-29 18:30:00,495.6828,82.304276,24.017769,0.07595107,0.1
2004-06-29 19:00:00,479.9645,58.720104,22.970507,0.09493354,0.1
2004-06-29 19:30:00,467.39282,32.970535,20.668524,0.05941389,0.1
2004-06-29 20:00:00,457.9662,18.506086,17.961615,0.027548717,0.1
2004-06-29 20:30:00,452.1423,11.794175,17.047358,0.017628053,0.1
2004-06-29 21:00:00,446.55734,5.4620414,16.485182,0.01981086,0.1
2004-06-29 21:30:00,442.153,4.4311385,16.345423,0.036000337,0.1
2004-06-29 22:00:00,437.66254,5.151958,15.074503,0.043872897,0.1
2004-06-29 22:30:00,433.8992,10.542826,13.489001,0.052391045,0.1
2004-06-29 23:00:00,430.4673,11.732907,11.501434,0.023399033,0.1
2004-06-29 23:30:00,427.51462,10.670344,10.605541,0.017937943,0.1
2004-06-30 00:00:00,424.293,15.309177,8.719824,0.014140342,0.1
2004-06-30 00:30:00,418.8764,33.625996,7.560307,0.03621771,0.1
2004-06-30 01:00:00,414.56912,39.535786,6.5137477,0.06309459,0.1
2004-06-30 01:30:00,413.19022,36.002544,5.8320003,0.049691252,0.1
2004-06-30 02:00:00,410.97565,35.057686,5.125674,0.0516119,0.1
2004-06-30 02:30:00,409.34717,34.59025,4.1884146,0.06108226,0.1
2004-06-30 03:00:00,407.4418,28.77262,3.7228067,0.0415222,0.1
2004-06-30 03:30:00,405.46005,28.542082,3.2679365,0.038066175,0.1
2004-06-30 04:00:00,404.08936,25.763632,2.5681229,0.03510152,0.1
2004-06-30 04:30:00,402.8602,23.099953,3.12401,0.021618877,0.1
2004-06-30 05:00:00,405.0251,30.226675,4.047039,0.027020536,0.1
2004-06-30 05:30:00,411.67487,45.494377,4.0237536,0.031937096,0.1
2004-06-30 06:00:00,424.0121,55.075825,4.1746736,0.02343019,0.1
2004-06-30 06:30:00,437.92047,68.5381,4.496136,0.019640913,0.1
2004-06-30 07:00:00,455.75034,87.71204,5.743814,0.024369491,0.1
2004-06-30 07:30:00,473.34344,108.88143,6.1661367,0.016603336,0.1
2004-06-30 08:00:00,495.2609,135.91985,9.2785425,0.017060092,0.1
2004-06-30 08:30:00,515.76575,152.24133,12.364044,0.015845545,0.1
2004-06-30 09:00:00,537.1133,167.28406,14.659395,0.045626372,0.1
2004-06-30 09:30:00,557.99286,189.66931,18.910063,0.05534075,0.1
2004-06-30 10:00:00,576.57086,221.21233,23.994007,0.07539225,0.1
2004-06-30 10:30:00,593.986,249.98254,29.929195,0.081880115,0.1
2004-06-30 11:00:00,608.4428,271.89194,35.609722,0.08238976,0.1
2004-06-30 11:30:00,621.3927,285.30524,37.91877,0.06910514,0.1
2004-06-30 12:00:00,630.0144,300.32486,40.608727,0.078844376,0.1
2004-06-30 12:30:00,638.1806,299.32593,40.347042,0.05872638,0.1
2004-06-30 13:00:00,637.1893,311.82413,40.980698,0.101373866,0.1
2004-06-30 13:30:00,637.1857,309.02182,40.997314,0.09695829,0.1
2004-06-30 14:00:00,632.8357,305.66196,40.53661,0.11789966,0.1
2004-06-30 14:30:00,625.419,295.32837,38.76918,0.13272183,0.1
2004-06-30 15:00:00,617.008,271.05112,35.75706,0.11583907,0.1
2004-06-30 15:30:00,603.47314,257.27728,33.91032,0.1558352,0.1
2004-06-30 16:00:00,586.3896,242.37599,32.222775,0.19483078,0.1
2004-06-30 16:30:00,571.49615,212.9384,29.509861,0.17896909,0.1
2004-06-30 17:00:00,555.6375,181.52205,26.36899,0.17316127,0.1
2004-06-30 17:30:00,538.0254,149.64758,24.141727,0.17849027,0.1
2004-06-30 18:00:00,520.9717,116.837776,20.51135,0.17554435,0.1
2004-06-30 18:30:00,509.48734,98.17927,17.854176,0.18157008,0.1
2004-06-30 19:00:00,493.70367,112.92032,10.81734,0.30286226,0.1
2004-06-30 19:30:00,481.79373,114.09383,9.516447,0.3343975,0.1
2004-06-30 20:00:00,469.75797,107.54293,10.81659,0.35029078,0.1
2004-06-30 20:30:00,459.65454,85.1808,10.663465,0.24892642,0.1
2004-06-30 21:00:00,453.6801,77.128456,15.789641,0.25051865,0.1
2004-06-30 21:30:00,451.34946,69.716606,14.331307,0.15748361,0.1
2004-06-30 22:00:00,440.13992,70.117516,12.480632,0.2252496,0.1
2004-06-30 22:30:00,435.51465,73.77349,10.853076,0.2335816,0.1
2004-06-30 23:00:00,433.3261,65.77333,9.480461,0.14795625,0.1
2004-06-30 23:30:00,433.52414,70.9534,9.091616,0.17133771,0.1
2004-07-01 00:00:00,428.89114,72.44163,8.585767,0.19014111,0.1
2004-07-01 00:30:00,427.54388,72.97906,7.4104676,0.16404624,0.1
2004-07-01 01:00:00,427.66708,74.467636,5.8712845,0.17711467,0.1
2004-07-01 01:30:00,428.32077,75.9936,5.043977,0.17408325,0.1
2004-07-01 02:00:00,427.2261,74.09978,4.169921,0.1921221,0.1
2004-07-01 02:30:00,425.93103,72.84405,3.7964945,0.20379807,0.1
2004-07-01 03:00:00,422.24805,74.629105,2.3533049,0.21893582,0.1
2004-07-01 03:30:00,419.7813,72.24434,2.0755794,0.20804878,0.1
2004-07-01 04:00:00,416.09018,62.20958,1.9477975,0.14635748,0.1
2004-07-01 04:30:00,411.43478,52.68369,1.3269402,0.110005215,0.1
2004-07-01 05:00:00,415.84564,62.499077,0.55168617,0.10972901,0.1
2004-07-01 05:30:00,417.81076,62.258026,0.46009776,0.09933132,0.1
2004-07-01 06:00:00,421.33752,70.359024,0.9250567,0.11043593,0.1
2004-07-01 06:30:00,421.18225,71.432365,0.8207722,0.13617775,0.1
2004-07-01 07:00:00,423.1777,75.41737,1.837442,0.13837601,0.1
2004-07-01 07:30:00,424.82333,68.79936,2.428295,0.08552103,0.1
2004-07-01 08:00:00,434.9639,88.89217,4.1752195,0.07271103,0.1
2004-07-01 08:30:00,448.21765,113.02152,5.223735,0.07136395,0.1
2004-07-01 09:00:00,462.4756,139.34888,6.9278092,0.08545708,0.1
2004-07-01 09:30:00,484.1491,181.85464,9.653123,0.08317809,0.1
2004-07-01 10:00:00,520.97437,257.04456,15.32704,0.101346366,0.1
2004-07-01 10:30:00,532.13275,252.55165,17.641602,0.06504603,0.1
2004-07-01 11:00:00,522.1262,227.6715,18.047731,0.102014445,0.1
2004-07-01 11:30:00,538.8476,253.84834,21.750057,0.09345076,0.1
2004-07-01 12:00:00,532.676,242.40945,22.379267,0.105508655,0.1
2004-07-01 12:30:00,548.01855,262.3442,26.421799,0.12821509,0.1
2004-07-01 13:00:00,504.7939,186.03494,17.504131,0.14747666,0.1
2004-07-01 13:30:00,525.12933,213.57693,20.125551,0.106224544,0.1
2004-07-01 14:00:00,519.0446,193.21994,18.60963,0.10057164,0.1
2004-07-01 14:30:00,511.26172,180.26263,17.052982,0.10088586,0.1
2004-07-01 15:00:00,508.60233,167.66373,16.209097,0.10135839,0.1
2004-07-01 15:30:00,489.59134,141.63972,14.325101,0.1347125,0.1
2004-07-01 16:00:00,479.68097,115.53958,12.803157,0.133884,0.1
2004-07-01 16:30:00,475.81155,109.81588,11.120682,0.112437055,0.1
2004-07-01 17:00:00,475.78464,114.06322,11.00247,0.13435517,0.1
2004-07-01 17:30:00,473.41666,108.02807,10.794602,0.1370797,0.1
2004-07-01 18:00:00,464.74716,93.49717,9.861414,0.17254332,0.1
2004-07-01 18:30:00,457.08997,78.31645,9.457666,0.18605061,0.1
2004-07-01 19:00:00,448.85422,67.667114,8.768281,0.21490568,0.1
2004-07-01 19:30:00,442.24026,54.120354,6.4933195,0.1692033,0.1
2004-07-01 20:00:00,436.1474,46.324375,5.321153,0.16004714,0.1
2004-07-01 20:30:00,433.37634,43.464348,5.0093527,0.15322061,0.1
2004-07-01 21:00:00,431.794,39.96093,5.2507415,0.14243077,0.1
2004-07-01 21:30:00,430.37122,41.481792,8.056632,0.16616243,0.1
2004-07-01 22:00:00,427.987,40.633694,8.5062475,0.17165698,0.1
2004-07-01 22:30:00,425.9976,45.179573,7.875718,0.20471139,0.1
2004-07-01 23:00:00,423.87042,47.702297,7.1476264,0.2048358,0.1
2004-07-01 23:30:00,419.83435,51.145172,7.1034026,0.22887208,0.1
2004-07-02 00:00:00,415.4807,52.557816,6.7917533,0.2651873,0.1
2004-07-02 00:30:00,406.8156,44.719456,5.800326,0.22972386,0.1
2004-07-02 01:00:00,403.66617,40.80474,4.1357293,0.14848216,0.1
2004-07-02 01:30:00,401.70728,41.147137,3.5211082,0.12779674,0.1
2004-07-02 02:00:00,399.26904,42.2698,2.7987556,0.14549404,0.1
2004-07-02 02:30:00,399.83344,40.669876,2.1548636,0.101355836,0.1
2004-07-02 03:00:00,396.45114,37.726433,1.2993603,0.11623084,0.1
2004-07-02 03:30:00,390.37952,30.344223,0.6835769,0.0935202,0.1
2004-07-02 04:00:00,388.5812,24.10526,0.20288408,0.058948897,0.1
2004-07-02 04:30:00,386.75394,23.315514,-0.1428465,0.06372075,0.1
2004-07-02 05:00:00,395.29578,39.567013,0.0,0.07336376,0.1
2004-07-02 05:30:00,396.72876,39.572815,0.0,0.07969093,0.1
2004-07-02 06:00:00,405.8286,57.19904,0.0,0.07128493,0.1
2004-07-02 06:30:00,420.556,79.25804,1.0610638,0.07005907,0.1
2004-07-02 07:00:00,427.1424,85.58085,2.1588035,0.100253776,0.1
2004-07-02 07:30:00,450.09875,127.39143,2.7852535,0.10629123,0.1
2004-07-02 08:00:00,459.19327,167.5588,6.646965,0.19431745,0.1
2004-07-02 08:30:00,474.75128,181.02649,8.317199,0.12643723,0.1
2004-07-02 09:00:00,483.189,188.12581,10.046798,0.1279763,0.1
2004-07-02 09:30:00,494.25342,202.96375,12.319166,0.122405805,0.1
2004-07-02 10:00:00,488.3294,191.5439,13.513317,0.13897859,0.1
2004-07-02 10:30:00,504.4326,223.49246,17.865723,0.14803067,0.1
2004-07-02 11:00:00,530.5591,273.74005,22.894064,0.14335036,0.1
2004-07-02 11:30:00,524.4771,243.39944,22.66753,0.14337394,0.1
2004-07-02 12:00:00,555.01996,314.31052,29.697704,0.15998437,0.1
2004-07-02 12:30:00,550.66833,288.56857,28.84805,0.14673567,0.1
2004-07-02 13:00:00,574.6195,350.1546,33.542797,0.1886907,0.1
2004-07-02 13:30:00,542.7648,279.12335,27.728088,0.18635413,0.1
2004-07-02 14:00:00,565.56305,335.0246,32.0264,0.2239875,0.1
2004-07-02 14:30:00,547.3569,286.92755,27.938374,0.22289084,0.1
2004-07-02 15:00:00,531.6128,236.07607,23.781097,0.17406964,0.1
2004-07-02 15:30:00,501.51843,187.61661,20.86129,0.23227462,0.1
2004-07-02 16:00:00,512.7412,201.8826,20.260277,0.21124835,0.1
2004-07-02 16:30:00,520.1072,208.06422,20.059816,0.19910052,0.1
2004-07-02 17:00:00,496.7221,151.98192,18.29717,0.1899139,0.1
2004-07-02 17:30:00,482.88507,130.34845,16.708849,0.20170303,0.1
2004-07-02 18:00:00,470.04648,111.67896,14.97755,0.2284812,0.1
2004-07-02 18:30:00,462.74103,90.91028,14.940146,0.23258701,0.1
2004-07-02 19:00:00,448.32443,55.298912,12.2021265,0.1617188,0.1
2004-07-02 19:30:00,437.82568,36.56376,10.512339,0.113984436,0.1
2004-07-02 20:00:00,429.5894,27.796307,9.484725,0.11711187,0.1
2004-07-02 20:30:00,425.02686,26.246984,8.411404,0.11115553,0.1
2004-07-02 21:00:00,419.51526,27.032679,7.076428,0.1296732,0.1
2004-07-02 21:30:00,415.08844,30.092365,5.9930983,0.14083143,0.1
2004-07-02 22:00:00,412.2245,30.53193,5.039432,0.12617359,0.1
2004-07-02 22:30:00,408.37607,25.621576,4.384876,0.09165319,0.1
2004-07-02 23:00:00,405.18958,26.65062,4.3314586,0.10708297,0.1
2004-07-02 23:30:00,403.57043,26.12501,4.1499057,0.074465856,0.1
2004-07-03 00:00:00,403.41034,27.57191,4.2496123,0.07682169,0.1
2004-07-03 00:30:00,401.62677,27.131832,4.089543,0.09587376,0.1
2004-07-03 01:00:00,397.88614,20.127033,3.043219,0.07222531,0.1
2004-07-03 01:30:00,396.1569,19.378578,2.69512,0.07753871,0.1
2004-07-03 02:00:00,395.09726,17.273207,2.211864,0.056196034,0.1
2004-07-03 02:30:00,393.38492,14.091836,1.7417127,0.035856653,0.1
2004-07-03 03:00:00,391.88126,14.850963,1.2138677,0.040526267,0.1
2004-07-03 03:30:00,389.512,12.726486,0.9943713,0.036506493,0.1
2004-07-03 04:00:00,386.50992,9.142995,0.6858372,0.029471232,0.1
2004-07-03 04:30:00,385.0469,10.061885,0.4153789,0.038923994,0.1
2004-07-03 05:00:00,387.31628,17.303907,0.42921978,0.037322816,0.1
2004-07-03 05:30:00,393.3895,33.423584,0.6206288,0.057814594,0.1
2004-07-03 06:00:00,404.4062,54.492565,1.2540764,0.061746206,0.1
2004-07-03 06:30:00,417.74222,75.8002,1.8313185,0.05387033,0.1
2004-07-03 07:00:00,433.90814,106.246506,3.5046725,0.06455619,0.1
2004-07-03 07:30:00,450.48853,135.69342,4.5110774,0.07103176,0.1
2004-07-03 08:00:00,468.86493,184.15207,7.688137,0.11508452,0.1
2004-07-03 08:30:00,487.31528,208.85399,10.423973,0.0928375,0.1
2004-07-03 09:00:00,504.3064,239.45103,13.560627,0.101072595,0.1
2004-07-03 09:30:00,525.9166,273.59155,16.594082,0.097439595,0.1
2004-07-03 10:00:00,539.99866,292.06284,18.576635,0.08497734,0.1
2004-07-03 10:30:00,567.1947,335.0392,23.19942,0.08280712,0.1
2004-07-03 11:00:00,554.8236,306.18774,24.151266,0.099566266,0.1
2004-07-03 11:30:00,579.7705,357.69925,30.226559,0.10012027,0.1
2004-07-03 12:00:00,573.22406,353.80646,31.872719,0.13974033,0.1
2004-07-03 12:30:00,591.6374,364.83856,34.582806,0.093914784,0.1
2004-07-03 13:00:00,591.7774,364.70578,34.913857,0.10370528,0.1
2004-07-03 13:30:00,592.0091,357.7199,33.93913,0.10335143,0.1
2004-07-03 14:00:00,586.63153,355.3827,32.419025,0.11831764,0.1
2004-07-03 14:30:00,579.3771,340.8423,29.701021,0.123943344,0.1
2004-07-03 15:00:00,570.11554,322.06744,26.3577,0.11513276,0.1
2004-07-03 15:30:00,559.5872,298.482,24.139954,0.11956013,0.1
2004-07-03 16:00:00,545.8807,267.07358,22.021465,0.1217591,0.1
2004-07-03 16:30:00,530.6412,241.15022,20.654335,0.1373755,0.1
2004-07-03 17:00:00,516.70856,199.97758,19.530903,0.11567592,0.1
2004-07-03 17:30:00,499.17932,170.57045,18.416555,0.14385958,0.1
2004-07-03 18:00:00,482.15646,131.34326,16.815126,0.12836136,0.1
2004-07-03 18:30:00,466.47745,94.8259,15.575943,0.11431011,0.1
2004-07-03 19:00:00,453.31448,66.31289,14.248318,0.11195585,0.1
2004-07-03 19:30:00,442.5281,46.38197,12.127664,0.099771716,0.1
2004-07-03 20:00:00,434.584,31.920916,10.222233,0.06764152,0.1
2004-07-03 20:30:00,429.61426,24.272142,9.352247,0.047126226,0.1
2004-07-03 21:00:00,425.08362,15.730873,8.840851,0.03905615,0.1
2004-07-03 21:30:00,421.6112,12.025582,8.351484,0.031370766,0.1
2004-07-03 22:00:00,418.21796,7.4680376,7.4524055,0.021527814,0.1
2004-07-03 22:30:00,416.22906,2.023802,7.0940843,0.01430404,0.1
2004-07-03 23:00:00,412.44797,8.391768,6.311289,0.018884994,0.1
2004-07-03 23:30:00,409.80728,11.508608,5.524182,0.023847952,0.1
2004-07-04 00:00:00,407.06693,13.618722,4.7429414,0.01523984,0.1
2004-06-27 00:30:00,441.7459,23.166525,6.2598767,0.038253333,0.15
2004-06-27 01:00:00,438.5609,24.066942,4.9602804,0.05060822,0.15
2004-06-27 01:30:00,435.7905,31.98375,3.2333648,0.10430785,0.15
2004-06-27 02:00:00,431.7347,45.6856,1.1858356,0.12762313,0.15
2004-06-27 02:30:00,428.36105,50.722042,1.2290974,0.116399094,0.15
2004-06-27 03:00:00,425.54388,46.955185,0.89497674,0.0995897,0.15
2004-06-27 03:30:00,423.53604,45.196327,0.7019922,0.09774969,0.15
2004-06-27 04:00:00,421.20636,44.403168,0.51652336,0.09211529,0.15
2004-06-27 04:30:00,420.1458,43.035267,0.3571429,0.08246424,0.15
2004-06-27 05:00:00,420.86612,49.170258,0.29494363,0.09639271,0.15
2004-06-27 05:30:00,425.89362,52.838005,0.6086147,0.07282501,0.15
2004-06-27 06:00:00,434.39325,67.73794,1.4421352,0.06888866,0.15
2004-06-27 06:30:00,445.50388,87.37256,2.3745081,0.080634974,0.15
2004-06-27 07:00:00,460.77872,106.9155,4.2094502,0.063772015,0.15
2004-06-27 07:30:00,472.11816,128.08409,5.652993,0.08425278,0.15
2004-06-27 08:00:00,499.09897,166.74202,9.023234,0.057867475,0.15
2004-06-27 08:30:00,514.55896,195.63469,11.3336115,0.07058196,0.15
2004-06-27 09:00:00,533.12946,221.28299,13.505077,0.066052616,0.15
2004-06-27 09:30:00,551.73517,244.43504,16.01849,0.06455911,0.15
2004-06-27 10:00:00,571.02625,264.1432,19.187565,0.05088733,0.15
2004-06-27 10:30:00,586.50854,289.6295,23.605358,0.060611367,0.15
2004-06-27 11:00:00,603.87756,298.48807,27.635645,0.04529586,0.15
2004-06-27 11:30:00,614.5308,317.76718,31.630962,0.059653603,0.15
2004-06-27 12:00:00,624.03766,329.2848,35.237896,0.0764953,0.15
2004-06-27 12:30:00,628.4101,337.64212,37.503586,0.094837934,0.15
2004-06-27 13:00:00,632.0796,335.95984,37.299572,0.084277175,0.15
2004-06-27 13:30:00,630.6815,334.78625,36.7151,0.1037992,0.15
2004-06-27 14:00:00,629.632,321.37665,34.286945,0.0817276,0.15
2004-06-27 14:30:00,620.8237,312.02997,32.21547,0.10494801,0.15
2004-06-27 15:00:00,611.7147,293.82498,29.102392,0.105530545,0.15
2004-06-27 15:30:00,603.2299,261.78287,25.60612,0.077229396,0.15
2004-06-27 16:00:00,587.2954,246.93079,23.318365,0.11688766,0.15
2004-06-27 16:30:00,571.87244,220.02509,21.613111,0.13246243,0.15
2004-06-27 17:00:00,552.998,192.07005,19.879023,0.16243799,0.15
2004-06-27 17:30:00,536.5022,159.80325,18.025291,0.16091546,0.15
2004-06-27 18:00:00,516.4432,125.77844,16.51059,0.18382104,0.15
2004-06-27 18:30:00,508.21432,109.52792,16.189796,0.18200123,0.15
2004-06-27 19:00:00,495.195,92.71113,15.009137,0.22455983,0.15
2004-06-27 19:30:00,482.41608,70.11012,13.553829,0.20554423,0.15
2004-06-27 20:00:00,473.04007,55.800278,12.132787,0.17161772,0.15
2004-06-27 20:30:00,466.81058,48.734592,11.1982765,0.12014479,0.15
2004-06-27 21:00:00,460.51813,46.914143,10.838087,0.14887765,0.15
2004-06-27 21:30:00,456.3165,45.92258,9.931543,0.16437395,0.15
2004-06-27 22:00:00,452.43777,43.21053,8.334698,0.1414564,0.15
2004-06-27 22:30:00,450.08353,38.60071,7.274948,0.09327751,0.15
2004-06-27 23:00:00,448.25745,37.893303,6.567224,0.081871085,0.15
2004-06-27 23:30:00,445.08667,35.83858,5.8377013,0.0736714,0.15
2004-06-28 00:00:00,442.8597,35.9713,5.189828,0.058766395,0.15
2004-06-28 00:30:00,445.71326,42.514103,5.333779,0.05937677,0.15
2004-06-28 01:00:00,446.97632,41.186337,4.886045,0.067241825,0.15
2004-06-28 01:30:00,445.44543,39.308407,4.9036593,0.081154175,0.15
2004-06-28 02:00:00,443.84302,36.299515,4.4730463,0.06670959,0.15
2004-06-28 02:30:00,442.50986,35.625263,4.0704346,0.06754499,0.15
2004-06-28 03:00:00,440.42978,36.82559,3.2056742,0.06651227,0.15
2004-06-28 03:30:00,441.16327,36.232834,3.190047,0.052643105,0.15
2004-06-28 04:00:00,440.42084,37.62686,3.0160117,0.067805395,0.15
2004-06-28 04:30:00,439.04834,43.85762,3.6818914,0.10441539,0.15
2004-06-28 05:00:00,439.1832,48.800453,4.1025515,0.1044837,0.15
2004-06-28 05:30:00,438.08185,47.60917,4.1957693,0.09718306,0.15
2004-06-28 06:00:00,438.44562,53.961575,4.3286023,0.09139192,0.15
2004-06-28 06:30:00,443.43597,82.7845,3.8846536,0.104473926,0.15
2004-06-28 07:00:00,454.61234,98.045265,5.576967,0.0991752,0.15
2004-06-28 07:30:00,459.5543,113.63113,6.5038567,0.12958294,0.15
2004-06-28 08:00:00,472.57526,129.97029,8.729684,0.103575505,0.15
2004-06-28 08:30:00,485.62448,156.14984,9.638953,0.10398217,0.15
2004-06-28 09:00:00,506.64362,183.4166,11.116519,0.07778105,0.15
2004-06-28 09:30:00,535.2965,224.22075,14.567196,0.08124772,0.15
2004-06-28 10:00:00,559.7439,270.4275,19.338556,0.10137465,0.15
2004-06-28 10:30:00,581.2612,324.01776,25.173206,0.1410586,0.15
2004-06-28 11:00:00,585.8801,323.4196,27.837248,0.1451552,0.15
2004-06-28 11:30:00,602.48706,345.0445,33.22942,0.14407206,0.15
2004-06-28 12:00:00,611.0155,348.9847,36.668404,0.1342405,0.15
2004-06-28 12:30:00,619.32715,347.27292,38.858395,0.12179216,0.15
2004-06-28 13:00:00,620.55383,350.35452,38.927834,0.14460555,0.15
2004-06-28 13:30:00,620.81934,341.9643,37.33749,0.13313685,0.15
2004-06-28 14:00:00,603.44696,379.31088,38.31012,0.16137071,0.15
2004-06-28 14:30:00,601.37286,318.628,31.778618,0.16328688,0.15
2004-06-28 15:00:00,593.65967,296.80948,27.76436,0.13315889,0.15
2004-06-28 15:30:00,586.51196,295.6196,26.61922,0.16204365,0.15
2004-06-28 16:00:00,568.16705,276.97766,24.689907,0.2113536,0.15
2004-06-28 16:30:00,556.2958,241.65059,22.513794,0.1859577,0.15
2004-06-28 17:00:00,540.4374,218.5137,22.162119,0.22899261,0.15
2004-06-28 17:30:00,522.8434,186.20593,20.817442,0.23728871,0.15
2004-06-28 18:00:00,502.4777,159.78757,19.510178,0.28386834,0.15
2004-06-28 18:30:00,485.71722,123.73234,17.746042,0.22479834,0.15
2004-06-28 19:00:00,475.7782,107.19569,17.280392,0.21739219,0.15
2004-06-28 19:30:00,464.82516,89.812386,16.201124,0.21385573,0.15
2004-06-28 20:00:00,454.58887,79.35292,15.54132,0.20322488,0.15
2004-06-28 20:30:00,453.48544,72.79116,14.637047,0.123169355,0.15
2004-06-28 21:00:00,448.28503,66.81288,14.054726,0.14271985,0.15
2004-06-28 21:30:00,444.90826,56.32797,13.55658,0.10659798,0.15
2004-06-28 22:00:00,441.66382,47.865818,13.352279,0.087837994,0.15
2004-06-28 22:30:00,436.69592,40.99755,12.052136,0.073275335,0.15
2004-06-28 23:00:00,434.04492,41.37532,11.580116,0.07752451,0.15
2004-06-28 23:30:00,433.18433,40.48811,10.815298,0.060305037,0.15
2004-06-29 00:00:00,433.5045,41.425957,10.5654955,0.058397166,0.15
2004-06-29 00:30:00,436.36215,41.76891,10.503797,0.07029088,0.15
2004-06-29 01:00:00,435.27887,40.762196,9.6195755,0.07942251,0.15
2004-06-29 01:30:00,434.12216,44.758617,9.134105,0.09193941,0.15
2004-06-29 02:00:00,433.0335,46.773792,8.457014,0.10361125,0.15
2004-06-29 02:30:00,430.98502,40.439037,7.572776,0.06895065,0.15
2004-06-29 03:00:00,430.20773,37.50686,6.592707,0.054014575,0.15
2004-06-29 03:30:00,430.17426,37.16377,6.141936,0.052584797,0.15
2004-06-29 04:00:00,429.02078,38.89934,5.9225316,0.06448292,0.15
2004-06-29 04:30:00,428.7861,38.524994,5.8036504,0.055880964,0.15
2004-06-29 05:00:00,429.7212,42.322113,6.293735,0.07105818,0.15
2004-06-29 05:30:00,431.2848,45.9368,6.4560404,0.07686636,0.15
2004-06-29 06:00:00,435.54324,58.184727,6.5130734,0.07768402,0.15
2004-06-29 06:30:00,442.399,72.648094,6.990846,0.08264794,0.15
2004-06-29 07:00:00,454.3225,94.97568,8.708681,0.09088489,0.15
2004-06-29 07:30:00,470.95328,125.11794,9.3605795,0.08052615,0.15
2004-06-29 08:00:00,490.9536,161.89093,12.475318,0.09193328,0.15
2004-06-29 08:30:00,510.6173,186.24698,14.06954,0.08247979,0.15
2004-06-29 09:00:00,528.3133,220.81999,17.194996,0.10767049,0.15
2004-06-29 09:30:00,548.66364,242.64702,21.13553,0.0931931,0.15
2004-06-29 10:00:00,567.69977,263.32126,25.501314,0.07597348,0.15
2004-06-29 10:30:00,582.5234,296.14795,30.050797,0.09433981,0.15
2004-06-29 11:00:00,596.8876,318.9761,34.03512,0.104538575,0.15
